sentence	sentence_id	locale	reason
Contenia característiques de dotze ciències diferents ciències i l'un coneixement geogràfic important.	275ac8103e7f1dcedc3d06f33342f97278037bfc8bf9769152589dd0521fc24b	ca	grammar-or-spelling
Normalment la pasta es fa el dia anterior perquè repose i els sabors s'accentuen més.	2767c5024c8a989fed085a80791568c24b3c51c2d024e8608b7aeb9b1dee12fc	ca	grammar-or-spelling
Els quatre primers de cadascuna dels tres grups passen a la semifinal.	276ce6a8db37b058ec7e63821608a1488594ea58c16a5a018a4c03c9641f6cd1	ca	grammar-or-spelling
Normalment la pasta es fa el dia anterior perquè repose i els sabors s'accentuen més.	2767c5024c8a989fed085a80791568c24b3c51c2d024e8608b7aeb9b1dee12fc	ca	grammar-or-spelling
Rectangular de cinc franges horitzontals, vermella, negre, blanca, negre i vermella.	2780b0b8dbb68cdc1572e84473ee52d9af0597d3f4c954871b5e94fd75283bce	ca	grammar-or-spelling
A poc a poc van ser apareixent els tons crus, el gris i el negre.	2776b7567c2f1a8ddd4e6951529bf8692f9f97b711d629536ceb107c4292077f	ca	grammar-or-spelling
Va viatjar per Itàlia on pren gust pel moviment i l'espontaneïtat.	27a8681bd2163a9252f3660bf2dab6ecc9ceadf4fee1ce86cd9886ceb1212fdd	ca	grammar-or-spelling
L'ermita està just a uns vint metres davant seu.	2794861db1710eef0e73592e0a9877b66f3b919bc990f911be65bffa0a783c00	ca	grammar-or-spelling
Va publicar set volums de contes i poesia.	28330d839682f31da43c61b97c07d946ab31467353df3733e508f44e55539858	ca	No enregistra i no puc passar al segon punt
Els quatre primers de cadascuna dels tres grups passen a la semifinal.	276ce6a8db37b058ec7e63821608a1488594ea58c16a5a018a4c03c9641f6cd1	ca	grammar-or-spelling
Mesuradament haurien estat conquistats per un estat unificat del Sud.	28df9f159b938fbe27b85904dfe2822984aabcbc6581e271c7f5fc946b2281f4	ca	grammar-or-spelling
Sempre donà suport tots els actes de caràcter obrer i catalanistes.	29182917f3069001e3eea92acaa7f5436853fd97a614a7f3df840e08faef2ce9	ca	No funciona
Encara que inspirat en mestres anteriors va saber va crear un estil propi.	29d3519302f341f7f2c508396cc602068f8a0c898c6d24a38e0c4d42e3b8141b	ca	grammar-or-spelling
Els agrada les aigües lliures.	2a530f5ba056f4691781ecb815cd9fe7cb98c24053da62020fea3b3c20f6229d	ca	grammar-or-spelling
Per sobre una finestra amb llinda gravada la data d'inici de la construcció.	2a269fef9ca6b3256351863a22fc599be677a251d391f25c028e04571e32bdd6	ca	grammar-or-spelling
Però això normalment no ocórrer fins a mitjans de la pel·lícula.	2a5154ece0490e5f5aad6af59c5fe77ff92c2d27ef23a924e435d7441a2887af	ca	grammar-or-spelling
Els vestits eren de cartó i llaunes i les llances eren pals prims o aspres.	2a75ec104a82ba132f13acdfecf937f506bb59140ffa55e533df4da45a8336e6	ca	grammar-or-spelling
El gen crema és el que ocasiona és aquesta capa.	2a4cabf958ec11d6ab307faf2750d46ae059db3d147b92da1964d335921c979d	ca	grammar-or-spelling
Però això normalment no ocórrer fins a mitjans de la pel·lícula.	2a5154ece0490e5f5aad6af59c5fe77ff92c2d27ef23a924e435d7441a2887af	ca	grammar-or-spelling
Intentaran que aquest a les botigues aquest nadal.	2a5ac58659abd513a043558a9e2b6d885f56ba804c9fc3971da2370231341f73	ca	grammar-or-spelling
Però això normalment no ocórrer fins a mitjans de la pel·lícula.	2a5154ece0490e5f5aad6af59c5fe77ff92c2d27ef23a924e435d7441a2887af	ca	grammar-or-spelling
Intentaran que aquest a les botigues aquest nadal.	2a5ac58659abd513a043558a9e2b6d885f56ba804c9fc3971da2370231341f73	ca	grammar-or-spelling
A amb freqüència, eren boniques gerres de metall decorades amb riquesa.	2aeb0b8be50d04c0a750c7fb51a4998b16a31bbcdeb34c4f14a2b1ab80f87bed	ca	grammar-or-spelling
Altres fites de la seva vida publica o privada són desconegudes.	2af34b9003351d775fa2ca77db86732d7e0be8f4231fd553c2e5b4c19287f08d	ca	grammar-or-spelling
Edifici construït entre docs carrers en desnivell.	2b14afecfef70be41e24d11a3f08c82fad8a6fa79997f6455ef8384a646b512c	ca	grammar-or-spelling
A la façana en destaca un rellotge de sol.	2b0b3fcfce7ba86e3f5bb2aa19ac59fd881a3917920cc9613ea1d92e3f95efc4	ca	grammar-or-spelling
Es veuen dues etapes constructives ben diferenciades: la dreta més antiga que l'esquerre.	2af221aa5e730b0b2828eccce940986e33caef1b556f686ff8845854a1594e5f	ca	grammar-or-spelling
El gen crema és el que ocasiona és aquesta capa.	2a4cabf958ec11d6ab307faf2750d46ae059db3d147b92da1964d335921c979d	ca	grammar-or-spelling
L'orfebre refusa l'or que un Comerciant d'or li ofereix, jutjant impur.	2a3e7fff888c74293f03350f5ca5c9a1401e6a293bfa87b95f26d58d7a5a2580	ca	grammar-or-spelling
Intentaran que aquest a les botigues aquest nadal.	2a5ac58659abd513a043558a9e2b6d885f56ba804c9fc3971da2370231341f73	ca	grammar-or-spelling
Dites electores eren els qui escollien als diputats provincials per a l'assemblea.	2b5fe88e63731b6151923d27779343e1b781dd77e6e62ee0e67b3ba4fdd78450	ca	grammar-or-spelling
L'orfebre refusa l'or que un Comerciant d'or li ofereix, jutjant impur.	2a3e7fff888c74293f03350f5ca5c9a1401e6a293bfa87b95f26d58d7a5a2580	ca	grammar-or-spelling
L'activitat del comerç és la qual major nombre d'ocupacions dóna al municipi.	2c072263bcb68dd574bf4b29bbcf4894b83643377c04239ab7456e170e8154c9	ca	grammar-or-spelling
Molt marcat a Alemanya pel marxisme, fou un dels principals introductors a Espanya.	2c754d225eb84922b1bcd4ff5ae6941264d386235e94354c93103e5e2db6b0d2	ca	grammar-or-spelling
Probablement, es trobessin amb algun tipus de resistència en la seva migració.	2cbb5c5fc722786fa4eb9d7e204caa049db967e1f8e5034a3caf3aa973ec67ed	ca	grammar-or-spelling
Les aigües no gaire profundes, tranquil i transparents la fan ideal per a esports aquàtics.	2cc9f704cb95414fd5a64bd8d76647e547b233a6d8ffac7a10b7a4369eab70aa	ca	grammar-or-spelling
Les candidatures potencials a presentar-se en aquestes eleccions hi ha: la de Víctor Font.	2d761df9cf8c1e8789e0e01e7e3bd58afb1cbc5965f489383624f90f777883f1	ca	grammar-or-spelling
Les candidatures potencials a presentar-se en aquestes eleccions hi ha: la de Víctor Font.	2d761df9cf8c1e8789e0e01e7e3bd58afb1cbc5965f489383624f90f777883f1	ca	grammar-or-spelling
Es comercialitza fresc o congelat, tot i que n'hi ha informes d'intoxicacions per ciguatera.	2d6ee833af91d4e889a5fa3155404df93e8fb309e31bb9b8c1cc39413deb30fa	ca	grammar-or-spelling
Havia de rebre tropes però alguns reis no els hi van enviar.	2d01a7bf9b420470f2a3fdccbc183af99f3f4c89c57f3e00ca9259b621f8eb0f	ca	grammar-or-spelling
Aquest interès va ser progressant i abastant també a les pel·lícules d'animació.	2d71c595bba97139c01659bee1ddf103c99ec5205e5cc4eac133d6ad195c5332	ca	grammar-or-spelling
Per exemple el déu solar egipci emergeix d'un ou preparat per huit divinitats primordials.	2dc1f15c168f02ff13dac4c2e5736df92d2e72da666b65ac6c8f64ebd1c74e88	ca	grammar-or-spelling
La ceràmica coreana mostra tècniques avançades i s'ha trobat joies elaborades enterrades en antigues tombes.	2e45fc203afd182f9777ea0f8bf5e8bd625ddd2a9735c426bb28137320a01738	ca	grammar-or-spelling
Aquest formen només les eines que utilitzava per als seus missatges.	2e2b350f1f40ed2b403fa104e459a5ae34613b10634c0ad6345a8641b1491ffc	ca	grammar-or-spelling
Malgrat que el títol de la cançó, no es representa cap petó entre noies.	2ea6142c1e32eb4bd50e82cd9619a089907bf70af683a25628bca8b34a0297e1	ca	grammar-or-spelling
També alguns epítets específics com.	2e25c39fb1543b79fa93e1db877967519fa9750c65e2d13b03d1e4443be081fd	ca	grammar-or-spelling
Surt electe la parella que obté la majoria absoluta dels vots.	2e8cca8e807992d56c5c64e283156ce50ebcc5b6018edbea5068d34db6861009	ca	grammar-or-spelling
Tots dos s'estan ajudant un a l'altre per sobreviure.	2f7e1ed5839483e254069ef02892ab52aca20b31ea5c97a81c1a73eb1dabbd5e	ca	grammar-or-spelling
Les illes de Borneo i Nova Guinea és on hi ha major concentració d'espècies.	300e4746e91c759c9b5deca14aacfd466c6161e93f036e1fd410f169082140b5	ca	grammar-or-spelling
Afirmen que, a llarg termini, els diners és neutral.	310e8ce74412b6119d1ccec4212e9e62266077dc90048602d0c3379aa3d94a96	ca	grammar-or-spelling
La totalitat de l’espai forma part del Parc Natural de Delta de l’Ebre.	3259cf240a342c8c84a0ae055b0520aee727c1039489c70cb09e3b810af94e85	ca	grammar-or-spelling
La població que els utilitzava eren caçadors-recol·lectors que semblava romandre dins d'un determinat territori circumscrit.	31e9b29ede080b2d06b9c3283ae8efe4721617251a00a83a56c809c6194d120f	ca	grammar-or-spelling
La resta del poble és tota a migdia de la carretera esmentada.	3213d5ae4e481fe58ed5e2371e3f20b4cc36cb62611346da821cd18cda8d6857	ca	grammar-or-spelling
Aquestes marques facials marques podrien tenir el seu origen a Egipte.	3248e7407b5c61412043dad34399cce430ff6f730b21d4ae24b618f2a8db4bb0	ca	grammar-or-spelling
El i el va tornar a ser ambaixador a Roma.	324471b128ef2e1ba8b6da3a4401da0b7d6ae0f45cf94a0dfc5544ca401de946	ca	grammar-or-spelling
Els carrers són de traçat irregular, amplis i amb fileres ordenades de pis i xiprers.	32c6d47b23f09e2fc0e548acd8306f35c0037cd89e342dd74fc2ec6ff8b548ed	ca	Diria que hi ha un error, deuria dir:
Els carrers són de traçat irregular, amplis i amb fileres ordenades de PINS i xiprers

El límit nord venia determinar per la mar i el sud pel desert.	330089c31d57b86b373da26a0e991d34d5d0710ac1a2d539e27a90892b788268	ca	grammar-or-spelling
Pertanya a una família benestant encara que no de la noblesa.	32e71e88db5cc9ac271241e935d57ff960398e02d9bc7497dbd161935cfd480c	ca	grammar-or-spelling
Pertanya a una família benestant encara que no de la noblesa.	32e71e88db5cc9ac271241e935d57ff960398e02d9bc7497dbd161935cfd480c	ca	grammar-or-spelling
Pertanya a una família benestant encara que no de la noblesa.	32e71e88db5cc9ac271241e935d57ff960398e02d9bc7497dbd161935cfd480c	ca	grammar-or-spelling
Aviat van tenir sucursals en Rússia, Pèrsia i Turquia.	34385efb344124dd2305822a8c18c4de200897c393fb166242d4b1899f582d2f	ca	grammar-or-spelling
Fou vassalls dels samànides.	34082ac6d868aa364a2656c1bad23040c237fe37b05bad02d0a967ef7cfa956a	ca	grammar-or-spelling
Hi ha un crater a Mart amb el nom de la ciutat.	344e5a8c53f5a1d9707b73ec29037603b743d77495e82b64390c372eda4ae0af	ca	grammar-or-spelling
Al primer pis hi ha dues finestres i, al segon, s'hi ha dues més.	34b8626175030d3f5c81d039e85a415d6436eff933dae36e8359130b2feebb55	ca	grammar-or-spelling
En lloc d'això són totes les finestres en rajoles.	35d4c88e59ce01792c0566cfb78c1023dc60d30bd767524e277430fdaec2634d	ca	No s'entén el sentit de la frase per tant és difícil de saber com llegir-la amb l'entonació adequada
Els forjats estan feta amb bigues de fusta amb voltes de rajoles.	3990fb91953caf75771a7f72fa4d482276846d1201a576d53d644e536f940a84	ca	grammar-or-spelling
La visualització de dades a temps real, permet saber què està passant en cada moment.	38dd9ba2092f0068a9a476cbecd6279592d4e4ce25bc319472751c3bad729581	ca	Error de puntuació
A més de la seva banca i bases de finançament, jersei també depèn del turisme.	3a3045e94b02314a9f4220beb3efcb95ee87171bc7ead970814a926f4b00a57f	ca	grammar-or-spelling
Reaccions similars s'ha observat amb certs halurs inorgànics.	3b95772b4c1acf85892298aee093ff6fb6781260745b7c7a67e3220219dfe2bb	ca	grammar-or-spelling
L'element més emblemàtic del tot el conjunt és la piscina interior flanquejada per columnes.	3d5d9dc3b53ee167dd7f995faf1febb3cd2823ae38ce68e55f8858ff4889a8ad	ca	grammar-or-spelling
A poc a poc, la frontera lingüística romanogermànica va pujar al nord.	3ddaffe7aa36da77e594280f73fbcc121039f5cecbf3708b8817c775c5936110	ca	No em funciona el botó de gravació
S'ha combinat diversos llenguatges estilístics.	3e6bdba914543ad9afd360309f2a94fc0e18763bf235d9d9d0cab9b2a6d311e1	ca	grammar-or-spelling
Fou els anys seixanta quan la banda perdé nombrosos músics i quasi desaparegué.	3e126923b2e7c4a25b246be5c6982cc77212e4d43d94f032f2f5362b23268037	ca	grammar-or-spelling
A les seves ordes va servir Vespasià, que anys després va ser emperador.	3eab7f7cb870436eaae44df18c5316002d5160487f5b8e31fb82c9649c29ba16	ca	grammar-or-spelling
Fou destruïda pels àvars el i ja només fou restaurada com a fortalesa de frontera.	3ed3b31d738ac461950fbd18503803992e2143047dfbae70f641ba05240e8e7a	ca	grammar-or-spelling
Aquest porxo esdevé terrassa, amb barana de balustres, a planta pis.	3e483576f3f13a966fce2317999bd08ab725222265d3c02dc5c5f63be81b7acf	ca	grammar-or-spelling
Algunes claus estan dissenyades per dificultar-ne còpia.	3ea672c5d5208d88df7fa318c9df75e71153b4b65fe4063d44f8716889e28225	ca	grammar-or-spelling
Viuen sovint al sòl del bosc, alimentant-se d'insectes i també fruits.	3ed59f4e3d087f6f48bf6237fab004e638408e9e73127ed5379a8b6ea20cc6c5	ca	grammar-or-spelling
Es tracta d'una coproducció en què van participar Dinamarca.	3d71044e18b4c72eb1bb7087afef5053874c9756e4a5ed9714b9036e215b3958	ca	grammar-or-spelling
La descoberta l'anatomia humana està íntimament lligat a l'anatomia artística.	3e9e2bb4342c543d0e862f0633be55854f2761c6c6a9f72809d9dc64a125c1a6	ca	grammar-or-spelling
Fou construïda el i avui dia és un important centre econòmic.	3f141d27e4dca4ca5ed4038b494e475b26565e9c0c0e6f7c9ec79f13bd147b1d	ca	grammar-or-spelling
El seu hàbitat natural inclou boscos secs tropicals o subtropicals, rius, aiguamolls d'aigua dolça.	3f0b7ff84a3c53c51b49f51df3b8114c64c0091e73289f286f25ce19b9d2e1b7	ca	grammar-or-spelling
La competició de copa començà a perdre interès, tant esportivament com econòmica.	3ef8414b97100c3ccf84a3aa879bc287cbd2eb005eaafc14b4e4e40cca6e3c1d	ca	grammar-or-spelling
El perfil radial del ventall al·luvial és còncau, mentre que perfil transversal és marcadament convex.	3efe9108bf2f10adc59043f8741eaf0f775ab5be5f2802da218113617020de51	ca	grammar-or-spelling
Cinc acusats van ser declarats culpables de violacions Rico i altres delictes.	3f6c95e4785600d68e8db43e56f530c29e78a0ae684e306a09eab079085a930a	ca	No es correcte.
Va ser pretor el i va rebre Sardenya com a província.	3fbc2415ae9af4347afc70d89cbe6baf1387822946427ed2640a658a988f39b6	ca	grammar-or-spelling
La descoberta l'anatomia humana està íntimament lligat a l'anatomia artística.	3e9e2bb4342c543d0e862f0633be55854f2761c6c6a9f72809d9dc64a125c1a6	ca	grammar-or-spelling
Una de les raons va ser que ella després d'un matrimoni a curt termini.	3fd58e3f19f8bcef6ee93b66096906f95e4ce87b3fb39cdb14bd03fe91ef1db2	ca	grammar-or-spelling
La descoberta l'anatomia humana està íntimament lligat a l'anatomia artística.	3e9e2bb4342c543d0e862f0633be55854f2761c6c6a9f72809d9dc64a125c1a6	ca	grammar-or-spelling
Cinc acusats van ser declarats culpables de violacions Rico i altres delictes.	3f6c95e4785600d68e8db43e56f530c29e78a0ae684e306a09eab079085a930a	ca	grammar-or-spelling
També hi caçaven ant.	40b44d2cc708a3276d8abd525c69f9f931b379205c538c652432ce9aca06cf0c	ca	grammar-or-spelling
No obstant això, va comportar a una disputa entre ells.	4085eff4a7f41c360210836ac76c060ce15b975fe255d2c5a1426057bbd9a54d	ca	grammar-or-spelling
Savi se'l considera com el pare de geologia italiana.	409ab695ca98813d1e83346bc80de20408d3ad8c0b7c73d030ab41139d737522	ca	grammar-or-spelling
Sigui també concedit els drets de Magdeburg llei.	3fc26ef65ef3767854d1e5cb06953965b7d498cc32add4c3a7d9878897433a08	ca	grammar-or-spelling
Judes va anar-hi però fou descobert pel seu pare adoptiu, a qui que Judes matà.	40d075b44e0fcb6d0832eba221651b57c6894df669a63551eca01f0650347224	ca	grammar-or-spelling
Judes va anar-hi però fou descobert pel seu pare adoptiu, a qui que Judes matà.	40d075b44e0fcb6d0832eba221651b57c6894df669a63551eca01f0650347224	ca	grammar-or-spelling
La majoria són perennes i proveïts d'estructures d'emmagatzemament com el corm o el rizoma.	41ccbd429db33926d8bc35a16f38776fa208a9e33529bdc8f8f898eeec3d4541	ca	grammar-or-spelling
L'interior està dividit en tres càmeres, sent la del mig la té el fumeral.	4255115704e24ace4a6b300eb7202644e7dc3c55ed0fa93a5b88293d317bdf76	ca	grammar-or-spelling
Com a compositor oscil·là entre el paper decisiu de gènere, religiosa, lieder, òpera.	4245b3e21dc4b902539df3d6d1139950d25e819c1e24a8bd6a26a845107c13be	ca	grammar-or-spelling
Posseïx un engranatge doble calibrat perquè d'un gir complet en un dia o una setmana.	42365cce68936b5e29c9954eaa376d44d6bdf4da40c1b43d42fe7a2036ba6d62	ca	grammar-or-spelling
Casa situada al mig del nucli, davant de la capella de Sant Pere.	4338784abf2479b9203e2465afaccb7fc5ef5197379661082978e0d6a1601e38	ca	offensive-language
Casa situada al mig del nucli, davant de la capella de Sant Pere.	4338784abf2479b9203e2465afaccb7fc5ef5197379661082978e0d6a1601e38	ca	grammar-or-spelling
Casa situada al mig del nucli, davant de la capella de Sant Pere.	4338784abf2479b9203e2465afaccb7fc5ef5197379661082978e0d6a1601e38	ca	difficult-pronounce
Casa situada al mig del nucli, davant de la capella de Sant Pere.	4338784abf2479b9203e2465afaccb7fc5ef5197379661082978e0d6a1601e38	ca	different-language
La Justícia Espanyola va processar dictador xilè.	4424c383d5bf208fbc175fc6b152b282c1c7caed91b1c813e1406e9b10ef83d3	ca	grammar-or-spelling
Paul Gray va morir per sobredosis de morfina i un substitut sintètic anomenat fentanil.	4417bc5301f3e785e537f0c8e9459191e72b8bc74a7f3ab3f6beec07bb23e922	ca	grammar-or-spelling
Va viure fins al quan Roma va ser ocupada pels gals.	441645f37ab05125314e3f73e11c0a4bf7903dbddea7c03bf352680fa4d64665	ca	grammar-or-spelling
La major part de l'estructura es troba cobert per la sedimentació i la vegetació.	444e51d943037571f4090efe3d03001adcbf36faccac1618738005212970fa90	ca	grammar-or-spelling
Líder també en tots els camps de; Ràdio, televisió, periòdics, pel·lícules, música, jocs.	444837635d9f965b6f4178d2496c05bed53ad7e5aac8f9cac3c6becc3dd592d1	ca	grammar-or-spelling
La major part de l'estructura es troba cobert per la sedimentació i la vegetació.	444e51d943037571f4090efe3d03001adcbf36faccac1618738005212970fa90	ca	grammar-or-spelling
Mentre és allà inadvertidament adquireix una reputació de ràpid en treure la pistola a causa.	44359f891a0e38396f8e63b388e0db543e42e8cf92471df6adc7ee4465ce7172	ca	grammar-or-spelling
Va en pista, on va guanya una medalla al Campionat del món de Velocitat.	447e696603c936807755ac64a1169f5e78b7097c86d2c98f50c3b37118dfc294	ca	grammar-or-spelling
Aquests dos darrers llocs tenen cada un castell templer, Tortosa i el Castell Blanc.	446dc7b48f0160e5e2e42a79c554d0222bca9204a89cf00a506854f7e51b76d6	ca	grammar-or-spelling
Va viure fins al quan Roma va ser ocupada pels gals.	441645f37ab05125314e3f73e11c0a4bf7903dbddea7c03bf352680fa4d64665	ca	grammar-or-spelling
